SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,
69.1293,237.011,75.896,247.563,82.1871,243.684,88.5672,239.936,86.827,250.946,81.5901,256.173,78.0042,237.579,69.1979,244.418,92.6957,246.439,72.0979,254.249,70.521,224.913,148.72,278.628,175.21,235.921,
69.1859,237.056,75.9179,247.574,82.2321,243.735,88.581,239.935,86.8364,250.975,81.5954,256.198,78.0033,237.662,69.2082,244.453,92.6967,246.456,72.1144,254.264,70.256,225.181,148.98,278.639,175.515,236.149,
69.2382,237.096,75.9404,247.586,82.2783,243.786,88.5953,239.933,86.8447,251.001,81.6005,256.221,77.9988,237.748,69.2175,244.493,92.6974,246.473,72.1304,254.278,70.0591,225.387,149.311,278.648,175.817,236.375,
69.2902,237.141,75.9662,247.599,82.3245,243.834,88.61,239.929,86.854,251.03,81.6058,256.246,77.9921,237.834,69.229,244.538,92.6976,246.49,72.1478,254.293,69.8727,225.597,149.651,278.655,176.12,236.603,
69.3387,237.186,75.9926,247.612,82.3719,243.882,88.6248,239.925,86.8627,251.057,81.6109,256.27,77.9818,237.925,69.2407,244.583,92.6977,246.506,72.1647,254.309,69.6952,225.812,149.992,278.657,175.828,236.384,
69.3852,237.235,76.0212,247.625,82.4187,243.927,88.6398,239.921,86.8714,251.085,81.616,256.294,77.9694,238.014,69.254,244.631,92.6975,246.522,72.1817,254.324,69.467,226.1,150.334,278.655,175.528,236.162,
69.4334,237.289,76.0507,247.64,82.4641,243.97,88.6545,239.916,86.8797,251.112,81.6212,256.318,77.9549,238.102,69.2666,244.684,92.6972,246.538,72.2002,254.342,69.2325,226.393,150.674,278.649,175.229,235.94,
69.4791,237.346,76.083,247.655,82.5102,244.01,88.6701,239.91,86.8884,251.14,81.6262,256.343,77.9405,238.189,69.2809,244.741,92.6964,246.554,72.2179,254.359,69.0652,226.609,150.929,278.642,174.933,235.72,
69.5222,237.407,76.1177,247.672,82.5562,244.048,88.6861,239.903,86.8966,251.167,81.6312,256.368,77.9235,238.277,69.2975,244.801,92.6957,246.57,72.2368,254.378,68.9016,226.838,151.18,278.632,174.796,235.503,
69.564,237.472,76.1532,247.69,82.6019,244.084,88.7021,239.896,86.9046,251.193,81.6359,256.392,77.9056,238.365,69.3137,244.865,92.6947,246.585,72.2562,254.398,68.7433,227.079,151.507,278.617,174.666,235.283,
69.6037,237.54,76.1901,247.709,82.6457,244.116,88.7185,239.888,86.9128,251.22,81.6407,256.417,77.8881,238.448,69.3307,244.932,92.6935,246.6,72.2748,254.417,68.5475,227.391,151.823,278.599,174.51,235.023,
69.6411,237.612,76.2284,247.728,82.6897,244.146,88.735,239.879,86.9202,251.247,81.6452,256.442,77.8695,238.532,69.3482,245.004,92.6924,246.616,72.2949,254.438,68.3477,227.705,152.15,278.576,174.347,234.759,
69.6743,237.685,76.2672,247.748,82.7333,244.175,88.7517,239.87,86.9278,251.273,81.6497,256.467,77.8519,238.614,69.3664,245.076,92.691,246.631,72.3153,254.46,68.1508,228.011,152.491,278.548,174.177,234.489,
69.7072,237.765,76.3068,247.769,82.7757,244.201,88.7683,239.86,86.9357,251.3,81.6542,256.493,77.8341,238.693,69.3839,245.155,92.6894,246.646,72.3355,254.483,68.0015,228.25,152.833,278.516,174.49,234.707,
69.7364,237.846,76.3493,247.791,82.8191,244.226,88.7859,239.849,86.9436,251.328,81.6587,256.52,77.8167,238.772,69.4043,245.236,92.6878,246.66,72.3571,254.507,67.8624,228.495,153.174,278.481,174.261,234.554,
69.7638,237.935,76.3938,247.814,82.8617,244.248,88.8035,239.837,86.9509,251.355,81.663,256.546,77.8011,238.849,69.4252,245.325,92.6861,246.674,72.3787,254.533,67.6904,228.811,153.506,278.442,174.09,234.355,
69.7891,238.029,76.439,247.839,82.9056,244.27,88.8218,239.825,86.9579,251.382,81.6671,256.573,77.7856,238.92,69.4463,245.418,92.6844,246.688,72.3993,254.558,67.5153,229.127,153.847,278.398,173.921,234.096,
69.8106,238.123,76.485,247.864,82.9506,244.292,88.8401,239.811,86.9648,251.409,81.6709,256.598,77.7688,238.993,69.4684,245.513,92.6827,246.702,72.4205,254.584,67.3392,229.439,154.104,278.362,173.744,233.834,
69.8292,238.221,76.5327,247.889,82.9962,244.313,88.8586,239.798,86.9717,251.437,81.6747,256.624,77.7525,239.059,69.4921,245.611,92.681,246.716,72.4434,254.613,67.2047,229.687,154.358,278.324,173.569,233.578,
69.8467,238.33,76.5824,247.917,83.0412,244.333,88.8771,239.783,86.9779,251.463,81.6785,256.651,77.7359,239.124,69.5161,245.72,92.6792,246.729,72.4646,254.64,67.0795,229.943,154.691,278.271,173.888,233.784,
69.8609,238.44,76.6328,247.945,83.0888,244.355,88.896,239.768,86.9839,251.489,81.682,256.677,77.7201,239.183,69.541,245.831,92.6776,246.741,72.4869,254.67,66.928,230.27,155.026,278.213,174.206,233.989,
69.8719,238.55,76.681,247.971,83.1346,244.375,88.9138,239.753,86.9899,251.517,81.6854,256.705,77.7037,239.242,69.5646,245.942,92.6759,246.754,72.51,254.702,66.7713,230.602,155.36,278.151,174.526,234.194,
69.8809,238.666,76.7308,247.999,83.1813,244.395,88.9317,239.738,86.9957,251.544,81.6887,256.731,77.6874,239.299,69.5896,246.059,92.6742,246.766,72.5328,254.734,66.6155,230.928,155.694,278.086,174.845,234.399,
69.8873,238.784,76.7815,248.027,83.2289,244.416,88.9494,239.722,87.0012,251.572,81.6917,256.758,77.672,239.351,69.6163,246.178,92.6725,246.778,72.5557,254.768,66.454,231.261,155.997,278.023,175.167,234.606,
69.8917,238.904,76.8303,248.054,83.2761,244.437,88.9663,239.706,87.0061,251.597,81.6948,256.786,77.6573,239.4,69.6414,246.299,92.671,246.789,72.5791,254.804,66.3317,231.522,156.306,277.955,174.85,234.403,
69.8939,239.034,76.8802,248.081,83.3227,244.458,88.9826,239.691,87.0112,251.625,81.6977,256.814,77.6438,239.443,69.6669,246.43,92.6694,246.8,72.602,254.84,66.2253,231.775,155.99,278.169,174.533,234.201,
69.8936,239.16,76.9285,248.108,83.3697,244.479,88.9983,239.675,87.0159,251.651,81.7003,256.841,77.6308,239.484,69.6929,246.557,92.6678,246.811,72.6245,254.876,66.1231,232.044,156.222,278.006,174.215,233.999,
69.891,239.29,76.9779,248.136,83.4168,244.501,89.0135,239.659,87.0201,251.676,81.7028,256.869,77.619,239.521,69.7209,246.688,92.6662,246.821,72.6474,254.914,65.9992,232.389,156.47,277.918,173.972,233.852,
69.8863,239.425,77.0268,248.163,83.4627,244.522,89.0278,239.644,87.0242,251.701,81.7051,256.897,77.6071,239.558,69.7465,246.824,92.6647,246.831,72.671,254.956,65.8691,232.743,156.17,278.158,173.726,233.717,
69.8796,239.558,77.0777,248.192,83.5093,244.543,89.042,239.629,87.028,251.726,81.7072,256.925,77.5964,239.591,69.7685,246.958,92.6632,246.841,72.6938,254.997,65.738,233.097,156.437,277.947,173.494,233.471,
69.8705,239.696,77.1322,248.227,83.5555,244.563,89.0562,239.613,87.0318,251.752,81.7092,256.953,77.5867,239.621,69.7873,247.096,92.6617,246.851,72.7175,255.042,65.6086,233.441,156.742,277.853,173.3,233.198,
69.8593,239.84,77.1877,248.262,83.6026,244.583,89.0702,239.596,87.0353,251.777,81.711,256.981,77.578,239.647,69.8038,247.239,92.6602,246.86,72.7393,255.085,65.4774,233.785,157.043,277.779,173.124,232.956,
69.8469,239.978,77.2472,248.3,83.652,244.604,89.0845,239.579,87.0387,251.803,81.7126,257.01,77.5709,239.668,69.8162,247.377,92.6588,246.869,72.7623,255.132,65.3817,234.049,157.297,277.713,172.942,232.711,
69.8469,240.13,77.3081,248.341,83.7012,244.624,89.0985,239.561,87.0419,251.829,81.7141,257.039,77.5647,239.687,69.8258,247.52,92.6574,246.878,72.7842,255.179,65.2811,234.307,157.548,277.646,172.755,232.465,
69.8572,240.284,77.3666,248.382,83.7479,244.643,89.1114,239.545,87.0448,251.854,81.7152,257.067,77.5596,239.703,69.8323,247.673,92.6561,246.885,72.8066,255.229,65.1813,234.548,157.791,277.579,173.078,232.656,
69.8812,240.454,77.4277,248.425,83.7949,244.662,89.124,239.528,87.0475,251.878,81.7163,257.096,77.5551,239.716,69.8356,247.838,92.6549,246.893,72.8274,255.278,65.0538,234.845,158.083,277.495,172.834,232.517,
69.9074,240.622,77.4903,248.47,83.8426,244.682,89.1363,239.511,87.05,251.901,81.7171,257.124,77.5515,239.727,69.8352,248.006,92.6536,246.9,72.8486,255.331,64.9159,235.159,158.379,277.406,172.65,232.33,
69.9306,240.788,77.5511,248.515,83.8891,244.7,89.148,239.494,87.0522,251.925,81.7177,257.151,77.5489,239.735,69.8311,248.174,92.6525,246.908,72.8689,255.385,64.7788,235.476,158.666,277.317,172.981,232.493,
69.9497,240.95,77.6152,248.565,83.9368,244.719,89.1598,239.477,87.0543,251.948,81.7182,257.179,77.5474,239.74,69.8236,248.336,92.6513,246.914,72.8886,255.44,64.6438,235.791,158.377,277.562,172.681,232.341,
69.9655,241.111,77.6781,248.616,83.9847,244.738,89.1714,239.46,87.0564,251.972,81.7184,257.207,77.5471,239.741,69.8122,248.498,92.6502,246.921,72.9071,255.495,64.5076,236.114,158.095,277.8,172.477,232.109,
69.9648,241.26,77.737,248.667,84.0341,244.757,89.1832,239.442,87.0582,251.996,81.7184,257.237,77.5477,239.739,69.7978,248.652,92.6491,246.927,72.9251,255.552,64.4128,236.368,157.805,278.046,172.284,231.869,
69.9669,241.41,77.7967,248.721,84.0833,244.775,89.1948,239.424,87.0599,252.019,81.7183,257.266,77.5493,239.734,69.7805,248.8,92.6481,246.933,72.9426,255.611,64.3253,236.622,157.525,278.283,172.613,232.052,
69.9822,241.571,77.856,248.777,84.1324,244.793,89.2062,239.406,87.0613,252.041,81.7179,257.295,77.5515,239.727,69.7584,248.957,92.6471,246.939,72.9583,255.668,64.214,236.936,157.734,278.101,172.362,231.917,
69.9964,241.726,77.9135,248.834,84.1823,244.811,89.2175,239.388,87.0626,252.063,81.7173,257.323,77.5542,239.718,69.7246,249.099,92.6463,246.944,72.9816,255.744,64.0971,237.259,158.01,277.848,172.178,231.74,
70.0126,241.864,77.9712,248.894,84.2333,244.829,89.2289,239.369,87.0638,252.085,81.7164,257.352,77.5577,239.706,69.6769,249.235,92.6454,246.949,73.0139,255.84,63.9738,237.587,158.279,277.6,172.514,231.893,
70.0134,241.996,78.025,248.953,84.2836,244.845,89.2399,239.35,87.0647,252.105,81.7154,257.38,77.5618,239.691,69.6274,249.369,92.6446,246.953,73.0437,255.933,63.8857,237.847,158.546,277.355,172.202,231.748,
70.0174,242.126,78.0778,249.013,84.3346,244.862,89.2508,239.331,87.0656,252.125,81.7142,257.407,77.5669,239.674,69.5784,249.497,92.6439,246.957,73.0701,256.022,63.8059,238.104,158.838,277.262,171.999,231.524,
70.0359,242.262,78.1322,249.079,84.3861,244.879,89.2617,239.312,87.0663,252.145,81.7128,257.435,77.5723,239.654,69.5274,249.627,92.6433,246.961,73.0952,256.11,63.7039,238.432,159.142,277.161,171.794,231.281,
70.0504,242.394,78.1828,249.143,84.437,244.895,89.2722,239.293,87.0669,252.165,81.7112,257.463,77.5781,239.632,69.4746,249.756,92.6426,246.964,73.1182,256.197,63.6004,238.766,158.862,277.409,172.134,231.459,
70.0599,242.522,78.2313,249.208,84.4886,244.911,89.2826,239.274,87.0674,252.185,81.7094,257.49,77.5841,239.609,69.4223,249.882,92.6421,246.968,73.1385,256.281,63.4976,239.102,159.064,277.225,171.877,231.33,
70.0711,242.641,78.2774,249.272,84.5399,244.927,89.2927,239.255,87.0679,252.204,81.7074,257.517,77.5909,239.583,69.373,249.999,92.6415,246.971,73.1539,256.36,63.3926,239.454,159.292,277.11,171.689,231.16,
70.0748,242.743,78.322,249.338,84.5913,244.942,89.3027,239.236,87.0682,252.223,81.7054,257.543,77.598,239.554,69.3274,250.102,92.6411,246.973,73.1643,256.43,63.3209,239.719,159.586,277.008,171.472,230.912,
70.0884,242.826,78.3654,249.405,84.6413,244.956,89.3122,239.216,87.0684,252.24,81.703,257.57,77.6053,239.523,69.2827,250.203,92.6407,246.975,73.1726,256.498,63.2561,239.984,159.883,276.901,171.245,230.66,
70.1178,242.898,78.406,249.471,84.6917,244.97,89.3215,239.198,87.0685,252.258,81.7005,257.596,77.6126,239.491,69.2363,250.307,92.6403,246.977,73.1793,256.569,63.1777,240.33,160.167,276.795,171.014,230.408,
70.1459,242.953,78.446,249.54,84.7412,244.983,89.3305,239.178,87.0685,252.275,81.6978,257.622,77.6198,239.459,69.1874,250.411,92.6401,246.979,73.1853,256.638,63.1012,240.687,159.9,277.047,170.781,230.161,
70.1715,242.986,78.4834,249.608,84.7927,244.997,89.3396,239.159,87.0685,252.292,81.6951,257.647,77.627,239.425,69.1375,250.515,92.6398,246.98,73.1898,256.707,63.0323,241.039,160.102,276.85,170.549,229.92,
70.1948,242.996,78.5163,249.671,84.8443,245.011,89.3485,239.139,87.0684,252.309,81.692,257.673,77.6344,239.389,69.0863,250.62,92.6397,246.981,73.1931,256.775,62.9709,241.391,160.33,276.733,170.307,229.675,
70.2138,242.985,78.5479,249.735,84.8963,245.024,89.3572,239.12,87.0682,252.325,81.689,257.697,77.642,239.349,69.0347,250.724,92.6395,246.982,73.1949,256.844,62.9312,241.672,160.637,276.612,170.062,229.433,
70.2358,242.958,78.5774,249.798,84.9466,245.037,89.3654,239.101,87.068,252.341,81.6858,257.721,77.6492,239.31,68.9833,250.828,92.6395,246.982,73.195,256.912,62.9045,241.951,160.944,276.488,169.818,229.196,
70.2591,242.914,78.6061,249.862,84.9959,245.049,89.3733,239.082,87.0677,252.356,81.6825,257.745,77.656,239.271,68.9321,250.929,92.6395,246.982,73.1941,256.978,62.8838,242.31,161.252,276.359,169.567,228.96,
70.274,242.855,78.6329,249.926,85.0484,245.061,89.3814,239.063,87.0673,252.371,81.6789,257.769,77.6629,239.23,68.8786,251.034,92.6395,246.982,73.1918,257.047,62.8716,242.676,161.556,276.227,169.309,228.723,
70.2903,242.777,78.6567,249.986,85.1004,245.074,89.3893,239.043,87.067,252.386,81.6752,257.793,77.6695,239.188,68.8262,251.137,92.6397,246.981,73.1879,257.115,62.8588,243.045,161.866,276.088,169.048,228.488,
70.3076,242.684,78.68,250.048,85.1509,245.085,89.3967,239.024,87.0665,252.4,81.6715,257.816,77.676,239.143,68.771,251.241,92.6398,246.98,73.1844,257.181,62.8451,243.413,162.172,275.947,168.846,228.311,
70.3256,242.571,78.7014,250.108,85.2039,245.097,89.4042,239.004,87.0661,252.413,81.6676,257.839,77.6818,239.099,68.716,251.347,92.6401,246.979,73.179,257.249,62.8384,243.698,162.408,275.836,168.641,228.134,
70.3411,242.451,78.7219,250.169,85.2561,245.108,89.4115,238.985,87.0656,252.426,81.6639,257.861,77.6875,239.053,68.6582,251.455,92.6404,246.977,73.1734,257.317,62.8426,243.98,162.639,275.723,168.378,227.912,
70.3534,242.33,78.7397,250.226,85.3066,245.119,89.4182,238.967,87.0652,252.438,81.6599,257.882,77.6926,239.009,68.6007,251.564,92.6407,246.975,73.1657,257.388,62.8537,244.341,162.94,275.574,168.109,227.69,
70.3624,242.21,78.7569,250.284,85.3587,245.13,89.425,238.948,87.0647,252.449,81.6558,257.904,77.6975,238.962,68.54,251.677,92.6411,246.973,73.1576,257.459,62.8626,244.718,163.226,275.427,167.835,227.47,
70.3685,242.088,78.7715,250.337,85.4103,245.141,89.4314,238.929,87.0642,252.46,81.6517,257.925,77.7019,238.914,68.4762,251.793,92.6415,246.97,73.1488,257.532,62.8705,245.084,163.521,275.272,167.557,227.253,
70.3718,241.964,78.7858,250.391,85.4626,245.152,89.4378,238.91,87.0637,252.471,81.6474,257.946,77.7057,238.867,68.4112,251.911,92.642,246.967,73.1398,257.603,62.8777,245.45,163.821,275.109,167.275,227.037,
70.372,241.834,78.798,250.441,85.4911,245.155,89.4431,238.893,87.0631,252.482,81.6432,257.966,77.7089,238.82,68.345,252.029,92.6651,246.97,73.1301,257.674,62.8844,245.817,164.118,274.944,166.993,226.827,
70.3689,241.706,78.8093,250.491,85.5176,245.157,89.4484,238.874,87.0626,252.492,81.6391,257.985,77.7118,238.771,68.2731,252.154,92.6914,246.973,73.1216,257.744,62.894,246.091,164.406,274.779,166.694,226.61,
70.3625,241.579,78.8195,250.539,85.5427,245.159,89.4535,238.857,87.0621,252.501,81.6349,258.004,77.7141,238.722,68.1998,252.281,92.7165,246.975,73.1124,257.815,62.9145,246.375,164.703,274.604,166.397,226.401,
70.3529,241.454,78.8286,250.584,85.5684,245.162,89.4587,238.839,87.0616,252.51,81.6308,258.021,77.7158,238.673,68.1269,252.408,92.7423,246.977,73.1034,257.884,62.9471,246.737,164.926,274.47,166.104,226.2,
70.34,241.332,78.8371,250.629,85.5945,245.165,89.4636,238.821,87.0611,252.518,81.6268,258.038,77.7169,238.625,68.0499,252.54,92.7684,246.98,73.0944,257.955,62.9788,247.114,165.143,274.336,165.807,226.001,
70.324,241.213,78.8444,250.672,85.6194,245.167,89.4687,238.803,87.0606,252.526,81.6226,258.055,77.7174,238.575,68.0306,252.747,92.7937,246.981,73.1109,258.054,62.9206,247.395,165.42,274.162,165.501,225.802,
70.3046,241.094,78.8508,250.711,85.6445,245.17,89.4737,238.784,87.0602,252.533,81.6184,258.072,77.7173,238.526,68.0033,252.948,92.8192,246.982,73.1572,258.183,62.8375,247.65,165.701,273.981,165.261,225.65,
70.2829,240.983,78.8564,250.749,85.6702,245.173,89.4785,238.766,87.0598,252.539,81.6144,258.088,77.7167,238.479,67.9626,253.125,92.8454,246.983,73.1947,258.301,62.7778,247.845,165.977,273.798,165.026,225.504,
70.2589,240.877,78.8612,250.782,85.6947,245.176,89.4834,238.747,87.0594,252.545,81.6106,258.102,77.7155,238.434,67.924,253.31,92.8706,246.984,73.2285,258.411,62.7299,248.04,166.258,273.607,164.721,225.319,
70.2326,240.776,78.8655,250.815,85.7195,245.18,89.488,238.729,87.059,252.551,81.607,258.116,77.7139,238.39,67.912,253.509,92.8962,246.984,73.2738,258.526,62.6682,248.288,166.531,273.417,164.406,225.133,
70.2038,240.678,78.8692,250.846,85.7436,245.183,89.4927,238.711,87.0586,252.556,81.6033,258.129,77.7118,238.347,67.8896,253.707,92.921,246.985,73.3269,258.645,62.602,248.53,166.812,273.216,164.091,224.953,
70.1702,240.576,78.8725,250.875,85.7666,245.187,89.4973,238.693,87.0583,252.561,81.5998,258.142,77.7092,238.304,67.8678,253.903,92.9449,246.984,73.3787,258.761,62.5342,248.774,167.021,273.064,163.773,224.777,
70.1351,240.482,78.8752,250.9,85.7889,245.19,89.5017,238.675,87.058,252.565,81.5966,258.153,77.7062,238.261,67.8448,254.105,92.9681,246.984,73.4313,258.875,62.4639,249.025,167.223,272.914,163.444,224.6,
70.0959,240.387,78.8775,250.924,85.8107,245.194,89.506,238.657,87.0578,252.568,81.5937,258.163,77.7027,238.219,67.8258,254.293,92.991,246.984,73.4838,258.981,62.3937,249.268,167.481,272.718,163.119,224.43,
70.0557,240.3,78.8794,250.944,85.8328,245.198,89.5101,238.64,87.0575,252.571,81.591,258.172,77.6988,238.178,67.7902,254.471,93.0144,246.983,73.5282,259.078,62.3422,249.463,167.748,272.51,162.795,224.266,
70.0198,240.229,78.8811,250.963,85.8544,245.202,89.5143,238.622,87.0573,252.574,81.5885,258.181,77.6947,238.139,67.7615,254.65,93.0373,246.982,73.5691,259.168,62.3015,249.655,168.013,272.299,162.469,224.106,
69.981,240.158,78.8825,250.98,85.8752,245.206,89.5185,238.604,87.0572,252.576,81.5863,258.188,77.6901,238.1,67.7546,254.842,93.0594,246.98,73.6198,259.263,62.2527,249.893,168.279,272.082,162.138,223.949,
69.9455,240.098,78.8838,250.996,85.8966,245.211,89.5225,238.586,87.057,252.578,81.584,258.195,77.6854,238.063,67.7465,255.038,93.0823,246.979,73.6817,259.359,62.1952,250.145,168.533,271.87,161.801,223.795,
69.909,240.041,78.8849,251.01,85.9176,245.215,89.5262,238.569,87.0569,252.58,81.582,258.202,77.6803,238.027,67.7404,255.229,93.1048,246.977,73.7449,259.454,62.1355,250.397,168.79,271.649,161.456,223.642,
69.8766,239.993,78.8858,251.023,85.9368,245.22,89.5299,238.552,87.0568,252.581,81.5802,258.208,77.675,237.991,67.7364,255.411,93.1256,246.975,73.8068,259.545,62.0751,250.646,169.042,271.429,161.12,223.498,
69.8446,239.949,78.8864,251.033,85.9559,245.224,89.5337,238.534,87.0568,252.581,81.5787,258.213,77.6697,237.958,67.7338,255.591,93.1464,246.973,73.8682,259.631,62.0131,250.897,169.235,271.256,160.771,223.354,
69.8137,239.909,78.887,251.041,85.9755,245.229,89.5374,238.517,87.0568,252.581,81.5775,258.216,77.664,237.925,67.7181,255.748,93.1677,246.971,73.9199,259.707,61.9665,251.092,169.422,271.086,160.513,223.251,
69.785,239.874,78.8875,251.049,85.9949,245.235,89.541,238.499,87.0568,252.581,81.5766,258.219,77.6583,237.894,67.7063,255.909,93.1889,246.969,73.9656,259.776,61.9318,251.281,169.667,270.858,160.251,223.149,
69.7569,239.841,78.8878,251.054,86.0129,245.24,89.5444,238.482,87.0569,252.58,81.5759,258.221,77.652,237.861,67.7215,256.086,93.2087,246.966,74.024,259.851,61.8893,251.531,169.911,270.625,159.904,223.019,
69.7332,239.815,78.8881,251.059,86.0314,245.245,89.5477,238.465,87.0569,252.579,81.5755,258.223,77.6456,237.829,67.7307,256.261,93.2291,246.964,74.0925,259.927,61.8414,251.781,170.146,270.396,159.562,222.896,
69.7087,239.79,78.8883,251.062,86.0494,245.248,89.5509,238.449,87.0574,252.581,81.5753,258.223,77.6393,237.799,67.7431,256.429,93.2484,246.961,74.1605,259.998,61.7923,252.03,170.376,270.168,159.219,222.777,
69.6867,239.768,78.8884,251.064,86.0678,245.249,89.5541,238.432,87.0582,252.584,81.5753,258.223,77.6327,237.769,67.7612,256.592,93.2677,246.958,74.2291,260.067,61.7407,252.289,170.608,269.93,158.862,222.658,
69.6676,239.75,78.8884,251.064,86.0853,245.249,89.5572,238.415,87.0591,252.587,81.5756,258.222,77.6262,237.742,67.7603,256.736,93.2862,246.954,74.2877,260.128,61.7027,252.486,170.839,269.689,158.513,222.544,
69.6507,239.735,78.8884,251.063,86.1021,245.25,89.5602,238.399,87.06,252.59,81.5763,258.22,77.6195,237.714,67.7688,256.879,93.3041,246.95,74.3405,260.182,61.6756,252.679,171.075,269.437,158.159,222.426,
69.6342,239.721,78.8882,251.061,86.118,245.25,89.5631,238.383,87.0608,252.592,81.5771,258.218,77.6129,237.687,67.8023,257.035,93.321,246.946,74.4065,260.239,61.6453,252.93,171.304,269.186,157.815,222.309,
69.617,239.707,78.8881,251.058,86.1346,245.251,89.5661,238.366,87.0618,252.595,81.5781,258.215,77.6058,237.66,67.8337,257.189,93.3387,246.942,74.4822,260.298,61.6098,253.186,171.477,268.993,157.472,222.19,
69.6031,239.696,78.8878,251.054,86.1504,245.251,89.5688,238.35,87.0627,252.597,81.5979,258.205,77.5989,237.635,67.8636,257.335,93.3556,246.938,74.5474,260.364,61.5697,253.444,171.648,268.799,157.131,222.068,
69.59,239.686,78.8874,251.048,86.1655,245.252,89.5715,238.334,87.0637,252.599,81.6286,258.191,77.5915,237.609,67.8726,257.454,93.3718,246.934,74.5967,260.428,61.5358,253.633,171.869,268.541,156.791,221.945,
69.5788,239.678,78.887,251.042,86.1801,245.252,89.5741,238.318,87.0647,252.601,81.6532,258.179,77.5845,237.585,67.893,257.571,93.3876,246.929,74.6429,260.484,61.5142,253.82,172.086,268.282,156.446,221.817,
69.5699,239.672,78.8865,251.035,86.195,245.252,89.5767,238.302,87.0657,252.602,81.6798,258.164,77.5773,237.561,67.9349,257.7,93.4037,246.924,74.7,260.544,61.4934,254.058,172.302,268.019,156.183,221.724,
69.5628,239.667,78.886,251.027,86.2097,245.252,89.5793,238.285,87.0668,252.604,81.7131,258.147,77.57,237.537,67.9784,257.824,93.4194,246.919,74.7641,260.609,61.4652,254.312,172.516,267.751,155.914,221.639,
69.5551,239.662,78.8854,251.018,86.2245,245.252,89.5818,238.269,87.0679,252.605,81.748,258.128,77.5623,237.513,68.0214,257.936,93.4354,246.914,74.8285,260.674,61.4346,254.563,172.727,267.481,155.568,221.538,
69.5493,239.659,78.8847,251.008,86.2381,245.252,89.5841,238.253,87.069,252.607,81.7802,258.108,77.555,237.491,68.0469,258.029,93.4501,246.909,74.8831,260.731,61.4096,254.757,172.883,267.277,155.215,221.431,
69.5445,239.656,78.8838,250.998,86.2515,245.252,89.5865,238.237,87.0701,252.608,81.8064,258.09,77.5477,237.469,68.0831,258.114,93.4646,246.904,74.9339,260.779,61.396,254.945,173.035,267.074,154.859,221.323,
69.5416,239.655,78.8829,250.986,86.2653,245.251,89.5886,238.222,87.0712,252.609,81.8324,258.072,77.5398,237.446,68.1258,258.197,93.4796,246.899,74.9872,260.827,61.3888,255.135,173.229,266.811,154.509,221.214,
69.5389,239.653,78.8819,250.974,86.2787,245.251,89.5907,238.207,87.0724,252.61,81.8617,258.051,77.532,237.424,68.195,258.282,93.4943,246.893,75.0531,260.881,61.3867,255.382,173.42,266.544,154.148,221.1,
69.5389,239.653,78.8808,250.961,86.2916,245.251,89.5928,238.192,87.0735,252.611,81.897,258.028,77.5244,237.404,68.2562,258.354,93.5083,246.887,75.1223,260.939,61.3774,255.626,173.609,266.274,153.8,220.989,
69.5387,239.653,78.8796,250.948,86.3036,245.25,89.5949,238.176,87.0746,252.611,81.931,258.004,77.5166,237.383,68.3197,258.414,93.5215,246.882,75.1898,260.994,61.3693,255.874,173.795,266.001,153.446,220.874,
69.5398,239.654,78.8782,250.934,86.3161,245.25,89.5968,238.161,87.0758,252.612,81.9622,257.979,77.509,237.363,68.3667,258.456,93.5352,246.876,75.2478,261.043,61.3619,256.071,173.977,265.728,153.105,220.762,
69.5411,239.654,78.8767,250.919,86.3285,245.249,89.5987,238.145,87.0818,252.608,81.9862,257.96,77.5013,237.344,68.4257,258.487,93.5487,246.87,75.3008,261.086,61.3662,256.268,174.161,265.445,152.749,220.644,
69.5442,239.655,78.8752,250.904,86.3405,245.241,89.6006,238.13,87.1005,252.598,82.0068,257.949,77.4934,237.324,68.4848,258.507,93.5605,246.864,75.3494,261.134,61.3741,256.458,174.341,265.16,152.395,220.525,
69.5491,239.657,78.8735,250.889,86.3522,245.232,89.6024,238.115,87.1209,252.587,82.0268,257.938,77.4856,237.305,68.5481,258.517,93.5715,246.857,75.3978,261.182,61.3886,256.646,174.523,264.865,152.047,220.406,
69.5536,239.659,78.8718,250.873,86.3636,245.222,89.6041,238.1,87.1415,252.577,82.0463,257.927,77.4778,237.287,68.6149,258.517,93.5822,246.851,75.4459,261.23,61.4096,256.83,174.659,264.639,151.7,220.285,
69.5597,239.661,78.8698,250.856,86.3747,245.213,89.6057,238.085,87.162,252.566,82.0666,257.915,77.4703,237.269,68.7083,258.507,93.5928,246.844,75.5026,261.282,61.4491,257.071,174.79,264.417,151.426,220.193,
69.5647,239.663,78.8678,250.84,86.3855,245.203,89.6073,238.07,87.1844,252.554,82.0891,257.901,77.4621,237.251,68.8007,258.48,93.6028,246.837,75.5611,261.34,61.4908,257.328,174.953,264.132,151.157,220.115,
69.571,239.665,78.8656,250.823,86.3964,245.192,89.6089,238.056,87.2073,252.542,82.1096,257.889,77.4544,237.234,68.8932,258.434,93.6128,246.83,75.6151,261.395,61.5409,257.595,175.12,263.834,150.798,220.018,
